id	F
1987	0.0
1988	0.0
1989	0.0
1990	0.0
1991	0.0
1992	0.0
1993	0.0
1994	0.0
1995	0.0
1996	0.0
1997	1.4878
1998	0.0
1999	0.0
2000	0.0
2001	0.0
2002	0.0
2003	0.0
2004	0.0
2005	0.0
2006	0.0
2007	0.0
2008	1.4268
2009	0.0
2010	0.0
2011	0.0
2012	0.0
2013	0.0
2014	0.0
2015	0.0
2016	0.0
2017	0.0
2018	1.4094
2019	1.837
2020	1.5615
2021	0.8575
2022	3.8873
2023	1.1937
2024	0.0
2025	1.0655
2026	1.585
2027	0.0
2028	1.7624
2029	0.9797
2030	1.1159
2031	2.7473
2032	0.8527
2033	1.2634
2034	2.9278
2035	1.1747
2036	1.7698
2037	2.1317
2038	0.0
2039	2.5913
2040	2.4235
2041	0.0
2042	0.0
2043	1.7093
2044	1.0934
2045	2.5934
2046	2.495
2047	0.8841
2048	1.9565
2049	1.9899
2050	2.0262
2051	0.0
2052	2.96
2053	3.5443
2054	0.0
2055	0.0
2056	1.2569
2057	2.2869
2058	0.0
2059	2.3063
2060	2.4441
2061	1.6842
2062	1.7975
2063	3.0757
2064	0.0
2065	0.0
2066	2.3148
2067	0.0
2068	0.0
2069	0.0
2070	1.1541
2071	3.1256
2072	1.8574
2073	2.0658
2074	2.9696
2075	1.0885
2076	2.5997
2077	0.0
2078	0.0
2079	0.0
2080	1.4081
2081	2.5817
2082	0.0
2083	2.3885
2084	2.1286
2085	1.7043
2086	0.0
2087	1.0032
2088	1.9451
2089	0.0
2090	0.0
2091	0.0
2092	0.0
2093	1.8034
2094	0.0
2095	1.0167
2096	1.2956
2097	0.0
2098	0.0
2099	0.0
2100	0.0
2101	0.0
2102	0.0
2103	0.0
2104	0.0
2105	0.0
2106	0.0
2107	0.0
2108	0.0
2109	0.0
2110	0.0
2111	0.0
2112	1.5277
2113	1.3716
2114	1.7769
2115	0.9928
2116	2.3898
2117	2.1183
2118	1.4574
2119	1.7499
2120	1.4974
2121	1.9318
2122	1.6569999999999998
2123	3.2466
2124	2.4835
2125	1.7378
2126	0.0
2127	3.0286
2128	1.9212
2129	1.042
2130	0.0
2131	0.0
2132	1.5637
2133	1.4694
2134	0.0
2135	2.1547
2136	2.6310000000000002
2137	0.0
2138	1.6159
2139	0.0
2140	1.8243
2141	1.6579
2142	2.0366
2143	1.808
2144	2.2663
2145	0.8537
2146	0.0
2147	1.147
2148	2.8939
2149	1.3769999999999998
2150	2.5508
2151	0.0
2152	1.6521
2153	2.8022
2154	1.9773
2155	1.1878
2156	2.7087
2157	1.8491
2158	2.6953
2159	1.4934
2160	0.0
2161	2.0009
2162	0.9507
2163	2.0646
2164	0.0
2165	1.2322
2166	0.0
2167	2.6228
2168	0.0
2169	0.0
2170	1.1466
2171	2.4596
2172	2.5357
2173	2.1687
2174	0.0
2175	2.4819
2176	0.0
2177	0.0
2178	0.0
2179	0.0
2180	0.0
2181	2.7579
2182	0.0
2183	0.0
2184	0.0
2185	0.0
2186	0.0
2187	0.0
2188	0.0
2189	0.0
2190	0.0
2191	0.0
2192	0.0
2193	0.0
2194	1.1445
2195	0.0
2196	0.0
2197	0.0
2198	0.0
2199	0.9881
2200	0.0
2201	0.0
2202	0.0
2203	0.0
2204	0.0
2205	0.0
2206	0.0
2207	0.0
2208	0.0
2209	0.0
2210	0.0
2211	0.0
2212	2.3923
2213	2.195
2214	1.5796
2215	1.4237
2216	1.281
2217	1.4115
2218	1.6798
2219	0.0
2220	2.0368
2221	1.3233
2222	2.0535
2223	0.0
2224	0.0
2225	1.2446
2226	0.0
2227	1.5190000000000001
2228	0.0
2229	2.0669999999999997
2230	0.0
2231	2.8361
2232	2.9605
2233	1.5911
2234	0.7882
2235	0.0
2236	2.6635
2237	1.2356
2238	2.4459
2239	1.7271
2240	1.6631
2241	0.0
2242	0.0
2243	0.0
2244	1.7864
2245	0.0
2246	1.0953
2247	1.5429
2248	0.0
2249	1.7743
2250	0.0
2251	1.3766
2252	0.0
2253	2.5802
2254	2.2402
2255	1.8869
2256	1.7476
2257	1.1165
2258	1.5674
2259	2.1428
2260	3.0819
2261	2.9582
2262	0.0
2263	0.0
2264	1.7447
2265	1.9732
2266	1.9636
2267	2.2001
2268	0.0
2269	0.0
2270	3.1628
2271	1.6718
2272	0.0
2273	2.6807
2274	0.0
2275	0.0
2276	1.9559
2277	0.0
2278	0.0
2279	0.0
2280	0.0
2281	0.0
2282	0.0
2283	0.0
2284	0.0
2285	0.0
2286	0.0
2287	0.0
2288	0.0
2289	0.0
2290	5.0826
2291	0.0
2292	1.9453
2293	2.2125
2294	2.793
2295	1.8311
2296	2.0632
2297	1.3503
2298	0.0
2299	1.6924
2300	1.385
2301	1.7778
2302	0.0
2303	1.3201
2304	2.441
2305	1.1625
2306	2.176
2307	1.318
2308	2.4033
2309	2.2212
2310	0.6397
2311	2.5665
2312	3.1837
2313	2.1411
2314	0.0
2315	1.9636
2316	1.7823
2317	2.6168
2318	2.5154
2319	0.0
2320	1.125
2321	1.4413
2322	2.1294
2323	2.0183
2324	0.0
2325	1.2798
2326	1.3974
2327	2.1398
2328	1.8061
2329	2.2326
2330	2.7162
2331	2.4189
2332	2.8481
2333	2.4587
2334	0.0
2335	1.3292
2336	3.1548
2337	1.5386
2338	4.5678
2339	3.6146
2340	2.5428
2341	1.2407
2342	2.9504
2343	2.0317
2344	2.6192
2345	0.0
2346	1.8447
2347	1.6879
2348	2.4341
2349	0.0
2350	1.7003
2351	0.0
2352	2.1965
2353	2.4169
2354	1.6145
2355	2.3821
2356	0.0
2357	1.0799
2358	2.431
2359	0.0
2360	0.0
2361	0.0
2362	2.8263
2363	0.0
2364	1.2431
2365	1.7835
2366	0.0
2367	2.5605
2368	0.0
2369	0.0
2370	0.0
2371	0.0
2372	1.2890000000000001
2373	1.1271
2374	0.0
2375	0.0
2376	0.0
2377	0.0
2378	0.0
2379	0.0
2380	0.0
2381	0.0
2382	0.0
2383	0.0
2384	0.0
2385	2.2492
2386	2.5825
2387	2.5146
2388	2.3676
2389	2.7713
2390	2.0005
2391	1.8454
2392	0.0
2393	1.9427
2394	2.31
2395	0.0
2396	1.7867
2397	0.0
2398	1.7286
2399	0.0
2400	0.0
2401	1.6951
2402	1.4414
2403	1.2574
2404	0.7857
2405	1.8564
2406	0.0
2407	1.1147
2408	1.0514
2409	1.2861
2410	1.784
2411	1.757
2412	0.0
2413	0.0
2414	2.3004
2415	3.1241
2416	1.7117
2417	0.0
2418	0.0
2419	2.9357
2420	2.4648
2421	1.9688
2422	1.3653
2423	1.4701
2424	0.0
2425	0.0
2426	0.9109999999999999
2427	2.4097
2428	1.6084
2429	0.0
2430	0.0
2431	0.0
2432	0.0
2433	2.8784
2434	0.0
2435	0.0
2436	0.0
2437	0.0
2438	0.0
2439	0.0
2440	0.0
2441	1.1095
2442	0.0
2443	0.0
2444	0.0
2445	0.0
2446	0.0
2447	0.0
2448	2.2847
2449	2.1093
2450	3.3493
2451	1.7641
2452	2.1052
2453	3.1472
2454	1.2037
2455	0.0
2456	1.9235
2457	1.7174
2458	1.121
2459	0.0
2460	2.2383
2461	2.7582
2462	1.3983
2463	0.0
2464	0.0
2465	0.0
2466	1.8202
2467	2.2112
2468	1.5257
2469	2.9743
2470	2.7430000000000003
2471	0.0
2472	1.5375
2473	0.0
2474	1.0828
2475	0.0
2476	1.6281
2477	1.6525
2478	2.4889
2479	1.5345
2480	0.0
2481	3.1802
2482	0.0
2483	1.6254
2484	0.0
2485	0.0
2486	1.7542
2487	2.2649
2488	0.0
2489	0.0
2490	0.0
2491	2.1224
2492	0.0
2493	0.0
2494	4.2339
2495	0.0
2496	0.0
2497	0.0
2498	2.4143
2499	3.8038
2500	0.0
2501	1.3871
2502	2.7258
2503	2.5842
2504	0.0
2505	0.0
2506	2.3081
2507	0.0
2508	1.2362
2509	0.0
2510	0.0
2511	0.0
2512	0.0
2513	0.0
2514	0.0
2515	0.0
2516	0.0
2517	0.0
2518	0.0
2519	0.0
2520	0.0
2521	0.0
2522	1.8893
2523	2.2877
2524	0.0
2525	1.9438
2526	1.5647
2527	1.1661
2528	0.8119
2529	1.8072
2530	1.952
2531	1.5083
2532	2.3163
2533	1.1547
2534	2.6757
2535	2.9929
2536	2.3434
2537	1.7625
2538	3.969
2539	1.5763
2540	3.4427
2541	1.2144
2542	1.6707
2543	2.4095
2544	1.5547
2545	0.0
2546	0.0
2547	0.0
2548	0.0
2549	1.8611
2550	2.7051
2551	1.4453
2552	1.0628
2553	2.0706
2554	2.4271
2555	2.8399
2556	2.7496
2557	1.3973
2558	4.6583
2559	1.7616
2560	2.0031
2561	0.0
2562	0.0
2563	0.0
2564	0.0
2565	0.0
2566	0.0
2567	0.0
2568	2.5171
2569	2.039
2570	0.0
2571	0.0
2572	1.1953
2573	2.5017
2574	5.3222
2575	0.0
2576	2.3033
2577	3.2897
2578	0.0
2579	0.0
2580	2.8077
2581	0.0
2582	0.0
2583	0.0
2584	0.0
2585	0.0
2586	1.2452
2587	0.0
2588	0.0
2589	0.0
2590	0.0
2591	0.0
2592	0.0
2593	0.0
2594	0.0
2595	0.0
2596	2.3398
2597	2.0373
2598	1.2733
2599	0.0
2600	2.1214
2601	1.3376
2602	2.2164
2603	1.2217
2604	1.7074
2605	1.7598
2606	1.6821
2607	0.0
2608	1.5091
2609	1.9751
2610	3.3982
2611	1.4567
2612	1.4158
2613	0.0
2614	0.0
2615	0.0
2616	0.0
2617	0.0
2618	2.7172
2619	0.0
2620	1.1999
2621	0.0
2622	3.8182
2623	1.5539
2624	3.4123
2625	1.4634
2626	0.0
2627	2.1395
2628	0.0
2629	0.0
2630	2.3689
2631	4.0607
2632	1.0038
2633	1.7551
2634	3.0086
2635	0.0
2636	1.9665
2637	3.0232
2638	0.0
2639	0.0
2640	1.765
2641	2.6041
2642	0.0
2643	0.7886
2644	0.0
2645	0.0
2646	0.0
2647	1.2917
2648	0.0
2649	0.0
2650	0.0
2651	0.0
2652	0.0
2653	0.0
2654	0.0
2655	0.0
2656	0.0
2657	0.0
2658	0.0
2659	0.0
2660	0.0
2661	0.0
2662	0.0
2663	4.0495
2664	1.5809
2665	0.0
2666	1.3352
2667	0.0
2668	1.9834
2669	2.3581
2670	1.8314
2671	1.2112
2672	2.5431
2673	2.0738
2674	1.2562
2675	1.7306
2676	0.0
2677	0.0
2678	2.4396
2679	1.2447
2680	2.1994
2681	4.6797
2682	1.1571
2683	3.1909
2684	1.0478
2685	2.9205
2686	1.2182
2687	0.0
2688	1.7838
2689	1.6352
2690	1.2356
2691	2.7863
2692	2.1162
2693	3.2274
2694	1.6453
2695	3.0544
2696	0.0
2697	0.0
2698	0.0
2699	1.5735
2700	0.0
2701	0.0
2702	0.0
2703	0.0
2704	0.0
2705	0.0
2706	0.0
2707	1.186
2708	3.0752
2709	0.0
2710	0.0
2711	0.0
2712	0.0
2713	0.0
2714	0.0
2715	1.1699
2716	0.0
2717	0.0
2718	0.0
2719	0.0
2720	0.0
2721	0.0
2722	0.0
2723	0.0
2724	1.9105
2725	2.2775
2726	0.8491
2727	1.6484
2728	0.0
2729	2.16
2730	1.699
2731	1.0689
2732	2.9965
2733	1.1871
2734	2.2964
2735	2.6452
2736	1.0864
2737	0.0
2738	2.7961
2739	2.1927
2740	2.1405
2741	0.0
2742	1.8407
2743	2.9921
2744	3.7926
2745	0.0
2746	2.4202
2747	2.9062
2748	1.7508
2749	4.2325
2750	0.0
2751	1.196
2752	0.0
2753	3.1677
2754	2.432
2755	2.0151
2756	1.7015
2757	3.3038
2758	2.1709
2759	0.0
2760	0.0
2761	1.2990000000000002
2762	1.4413
2763	1.0123
2764	0.0
2765	3.1556
2766	3.5252
2767	1.7194
2768	2.1273
2769	0.0
2770	0.0
2771	2.1948
2772	2.064
2773	0.0
2774	0.0
2775	0.0
2776	1.8901
2777	1.8983
2778	0.0
2779	2.8168
2780	2.2274
2781	1.6192
2782	2.0614
2783	0.0
2784	1.7824
2785	1.6856
2786	2.1358
2787	0.0
2788	2.4672
2789	1.4289
2790	0.0
2791	1.8488
2792	0.0
2793	2.9777
2794	0.0
2795	0.0
2796	0.0
2797	0.0
2798	0.0
2799	0.0
2800	0.0
2801	1.3789
2802	1.2942
2803	0.0
2804	0.0
2805	0.0
2806	0.0
2807	0.0
2808	0.0
2809	0.0
2810	0.0
2811	0.0
2812	1.0051
2813	1.5893
2814	2.2822
2815	1.0224
2816	2.6905
2817	1.3235
2818	1.0985
2819	2.414
2820	2.5242
2821	1.4262
2822	2.2017
2823	1.8038
2824	0.9489
2825	1.0746
2826	1.0148
2827	0.9465
2828	0.0
2829	2.5904
2830	2.3316
2831	2.2697
2832	1.0996
2833	1.7576
2834	2.0617
2835	2.0009
2836	4.0601
2837	2.6973
2838	2.1602
2839	2.1644
2840	0.0
2841	0.0
2842	2.1138
2843	4.2926
2844	1.5705
2845	1.8589
2846	2.487
2847	2.0644
2848	1.8409
2849	3.1645
2850	2.4455
2851	0.0
2852	0.0
2853	1.0584
2854	1.4377
2855	2.5759
2856	2.9838
2857	2.3896
2858	3.043
2859	3.17
2860	0.0
2861	2.5464
2862	2.5453
2863	0.0
2864	0.0
2865	0.0
2866	2.7469
2867	2.2430000000000003
2868	3.0876
2869	2.855
2870	2.1897
2871	0.0
2872	0.0
2873	1.6994
2874	0.0
2875	0.0
2876	0.0
2877	0.0
2878	1.8053
2879	0.0
2880	0.0
2881	0.0
2882	0.0
2883	2.3117
2884	0.0
2885	0.0
2886	0.0
2887	0.0
2888	0.0
2889	0.0
2890	0.0
2891	0.0
2892	0.0
2893	2.2109
2894	1.5844
2895	1.7002
2896	1.5548
2897	4.4533
2898	1.1535
2899	2.0352
2900	1.9966
2901	3.3644
2902	3.4369
2903	0.0
2904	3.8724
2905	1.3512
2906	1.3385
2907	1.5375
2908	1.6852
2909	2.9377
2910	1.3032
2911	1.2787
2912	1.4581
2913	0.9873
2914	1.5065
2915	1.5753
2916	0.0
2917	1.6295
2918	0.0
2919	0.0
2920	0.0
2921	0.0
2922	2.7036
2923	1.5542
2924	2.778
2925	2.3707
2926	1.0766
2927	0.0
2928	2.6194
2929	2.8836
2930	1.0919
2931	0.0
2932	0.0
2933	2.136
2934	1.7262
2935	0.0
2936	0.0
2937	0.0
2938	1.9199
2939	1.4409
2940	2.0744
2941	2.0832
2942	1.2181
2943	1.3912
2944	0.0
2945	1.7058
2946	1.9468
2947	2.3867
2948	1.9312
2949	0.0
2950	0.0
2951	0.0
2952	2.8356
2953	0.0
2954	0.0
2955	3.6337
2956	1.9798
2957	2.1398
2958	2.0592
2959	0.0
2960	0.0
2961	0.0
2962	0.0
2963	0.0
2964	0.0
2965	0.0
2966	0.0
2967	0.0
2968	1.0159
2969	1.9616
2970	0.0
2971	0.0
2972	0.0
2973	0.0
2974	0.0
2975	0.0
2976	0.0
2977	0.0
2978	0.0
2979	0.0
2980	0.0
2981	0.0
2982	1.6461
2983	2.5212
2984	1.5119
2985	2.8986
2986	3.2509
2987	1.6971
2988	1.7109999999999999
2989	1.4721
2990	1.6013
2991	0.0
2992	0.0
2993	0.8424
2994	1.2989
2995	0.0
2996	0.0
2997	1.8094
2998	1.1375
2999	1.0855
3000	3.0049
3001	0.0
3002	1.3621
3003	2.0663
3004	0.0
3005	1.7155
3006	0.8313
3007	0.0
3008	0.8222
3009	1.3967
3010	1.0438
3011	1.9296
3012	2.1968
3013	1.1747
3014	1.5201
3015	1.714
3016	1.9821
3017	6.4336
3018	0.0
3019	0.0
3020	1.9685
3021	3.0689
3022	2.4203
3023	1.1661
3024	0.0
3025	2.0827
3026	0.0
3027	1.181
3028	1.3129
3029	0.0
3030	0.8877
3031	0.0
3032	3.2426
3033	4.2502
3034	2.0985
3035	0.0
3036	1.4224
3037	2.2301
3038	1.6148
3039	1.8912
3040	0.0
3041	1.2494
3042	2.6708
3043	1.264
3044	0.0
3045	0.0
3046	1.1236
3047	2.5245
3048	2.0858
3049	0.0
3050	2.2052
3051	0.0
3052	2.0903
3053	0.0
3054	1.3366
3055	3.0774
3056	1.2748
3057	2.1382
3058	0.0
3059	0.0
3060	1.9711
3061	2.9816
3062	2.3867
3063	2.0819
3064	1.6854
3065	2.1587
3066	2.3925
3067	0.0
3068	0.0
3069	0.0
3070	0.0
3071	0.0
3072	2.0473
3073	0.0
3074	0.0
3075	0.0
3076	0.0
3077	0.0
3078	0.0
3079	0.0
3080	0.0
3081	1.2089
3082	0.0
3083	0.0
3084	1.2752
3085	2.9755
3086	6.3858
3087	2.4175
3088	1.5476
3089	1.6382
3090	1.1848
3091	1.6284
3092	0.7258
3093	1.2567
3094	2.0146
3095	0.0
3096	0.0
3097	0.8795
3098	0.9491
3099	1.4993
3100	0.0
3101	2.0588
3102	0.0
3103	2.7622
3104	1.1331
3105	1.9568
3106	2.4626
3107	1.3094
3108	2.3171
3109	2.1464
3110	0.0
3111	2.4534
3112	0.0
3113	4.2405
3114	3.5159
3115	0.0
3116	1.0045
3117	1.1644
3118	3.3631
3119	0.0
3120	2.8897
3121	0.9742
3122	0.0
3123	3.9417
3124	0.0
3125	3.0184
3126	2.6069
3127	0.0
3128	0.0
3129	2.8986
3130	0.0
3131	0.0
3132	0.0
3133	0.0
3134	0.0
3135	0.0
3136	0.0
3137	0.0
3138	0.0
3139	0.0
3140	0.0
3141	0.0
3142	0.0
3143	2.3621
3144	0.0
3145	0.0
3146	0.0
3147	0.0
3148	0.0
3149	0.0
3150	0.0
3151	0.0
3152	0.0
3153	1.1298
3154	1.6459
3155	1.5288
3156	0.0
3157	0.0
3158	2.1188
3159	3.0384
3160	1.3514
3161	1.9784
3162	2.6635
3163	1.2854
3164	1.25
3165	1.026
3166	1.6503
3167	2.2893
3168	1.7017
3169	1.5377
3170	1.2379
3171	0.0
3172	2.5712
3173	2.4478
3174	2.3725
3175	0.0
3176	1.5815
3177	1.964
3178	2.8452
3179	1.893
3180	1.3659999999999999
3181	0.0
3182	0.0
3183	1.9207
3184	0.0
3185	1.0498
3186	0.0
3187	0.0
3188	0.0
3189	0.0
3190	1.6924
3191	1.8402
3192	1.1852
3193	1.7679
3194	1.2735
3195	2.8358
3196	2.4336
3197	0.0
3198	0.0
3199	2.0593
3200	0.9818
3201	1.8493
3202	0.0
3203	2.7807
3204	2.9901
3205	1.569
3206	2.9546
3207	4.1211
3208	1.6234
3209	0.0
3210	0.0
3211	0.0
3212	0.0
3213	2.5036
3214	0.0
3215	0.0
3216	0.0
3217	0.0
3218	1.8267
3219	2.9547
3220	0.0
3221	0.0
3222	0.0
3223	0.0
3224	0.0
3225	2.6877
3226	0.0
3227	0.0
3228	0.0
3229	0.0
3230	0.0
3231	1.0504
3232	0.0
3233	0.0
3234	0.0
3235	0.0
3236	0.0
3237	0.0
3238	0.0
3239	0.0
3240	0.0
3241	3.4902
3242	0.7025
3243	2.222
3244	0.0
3245	2.6699
3246	1.2857
3247	2.6052
3248	0.8893
3249	1.5394
3250	2.4693
3251	0.0
3252	0.0
3253	2.4178
3254	2.0058
3255	1.6149
3256	3.7328
3257	1.1719
3258	2.5079
3259	1.3094
3260	3.5287
3261	0.0
3262	0.0
3263	2.0971
3264	1.5067
3265	3.5187
3266	1.5871
3267	5.2611
3268	2.5315
3269	2.4012
3270	1.7483
3271	2.461
3272	1.9683
3273	0.0
3274	0.0
3275	0.0
3276	1.4039
3277	0.0
3278	2.1105
3279	1.0867
3280	0.0
3281	0.0
3282	2.3889
3283	2.4179
3284	1.2323
3285	0.0
3286	1.3548
3287	2.3591
3288	0.8178
3289	3.6801
3290	0.0
3291	2.2263
3292	1.8513
3293	2.2403
3294	2.1861
3295	0.0
3296	2.5207
3297	3.4853
3298	0.9251
3299	1.1228
3300	2.1278
3301	0.0
3302	0.0
3303	0.7265
3304	0.0
3305	1.93
3306	1.6934
3307	1.0045
3308	0.0
3309	0.0
3310	0.0
3311	0.0
3312	1.5909
3313	0.0
3314	0.0
3315	0.0
3316	0.0
3317	1.1906
3318	0.0
3319	0.0
3320	0.0
3321	0.0
3322	0.0
3323	0.0
3324	0.0
3325	0.0
3326	0.0
3327	0.0
3328	0.0
3329	1.5221
3330	2.2852
3331	0.0
3332	1.9962
3333	0.0
3334	2.6798
3335	1.9099
3336	1.2017
3337	1.6124
3338	0.0
3339	2.1352
3340	4.6823
3341	0.846
3342	8.4195
3343	0.8471
3344	0.7948
3345	1.6454
3346	2.7051
3347	1.7828
3348	1.629
3349	2.4476
3350	0.0
3351	1.3005
3352	1.604
3353	2.2842
3354	2.4599
3355	0.7233
3356	0.0
3357	2.0780000000000003
3358	0.8479
3359	1.1326
3360	1.5651
3361	0.0
3362	4.3801
3363	0.0
3364	1.2076
3365	1.6219
3366	0.9625
3367	2.2373
3368	4.8336
3369	2.3404
3370	2.1158
3371	4.2378
3372	1.7213
3373	2.0305
3374	0.0
3375	0.0
3376	0.741
3377	0.0
3378	1.5715
3379	2.0618
3380	0.0
3381	2.4595
3382	0.0
3383	0.0
3384	0.0
3385	0.0
3386	0.0
3387	2.3280000000000003
3388	1.6523
3389	0.0
3390	0.0
3391	0.0
3392	0.0
3393	0.0
3394	0.0
3395	1.4626
3396	1.7989
3397	0.0
3398	0.0
3399	2.1734
3400	0.0
3401	0.0
3402	2.2163
3403	2.3373
3404	0.0
3405	0.0
3406	0.0
3407	0.0
3408	0.0
3409	0.0
3410	0.0
3411	1.494
3412	0.9175
3413	0.0
3414	3.0161
3415	1.7222
3416	2.0916
3417	1.5533
3418	2.4026
3419	0.0
3420	2.8709
3421	0.9739
3422	1.1212
3423	0.0
3424	2.2192
3425	2.5169
3426	2.6711
3427	0.0
3428	3.4722
3429	2.8376
3430	1.9580000000000002
3431	2.3209
3432	0.0
3433	1.5862
3434	1.3565
3435	0.0
3436	4.0989
3437	0.0
3438	0.0
3439	0.0
3440	1.0091
3441	2.4177
3442	1.4992
3443	2.4037
3444	0.0
3445	0.0
3446	2.0734
3447	1.1769
3448	0.0
3449	0.0
3450	0.0
3451	1.284
3452	0.0
3453	2.3822
3454	0.0
3455	3.3809
3456	0.0
3457	0.0
3458	0.0
3459	2.6681
3460	0.0
3461	0.0
3462	0.0
3463	0.0
3464	2.5288
3465	0.0
3466	0.0
3467	0.0
3468	0.0
3469	0.0
3470	0.0
3471	0.0
3472	0.0
3473	0.0
3474	2.3539
3475	0.0
3476	0.0
3477	2.2685
3478	0.0
3479	0.0
3480	0.0
3481	0.0
3482	0.0
3483	2.3559
3484	2.1212
3485	3.0289
3486	0.9613
3487	1.1568
3488	1.5513
3489	2.2647
3490	0.982
3491	1.7935
3492	2.244
3493	0.0
3494	0.0
3495	2.5203
3496	3.1033
3497	2.1387
3498	0.8882
3499	2.7328
3500	1.4028
3501	0.7745
3502	2.5774
3503	2.5347
3504	0.0
3505	1.6529
3506	3.6218
3507	1.0878
3508	3.0688
3509	1.4993
3510	2.2748
3511	1.6069
3512	3.1789
3513	3.7038
3514	1.3493
3515	2.9449
3516	2.0015
3517	2.7744
3518	4.9031
3519	0.0
3520	0.9227
3521	2.803
3522	1.8369
3523	0.0
3524	1.3512
3525	0.0
3526	0.0
3527	2.4982
3528	2.1561
3529	0.0
3530	2.765
3531	2.4242
3532	0.0
3533	2.4777
3534	0.0
3535	2.7298
3536	0.0
3537	2.0937
3538	0.0
3539	0.0
3540	0.0
3541	0.0
3542	0.0
3543	0.0
3544	0.0
3545	0.0
3546	0.0
3547	0.0
3548	0.0
3549	0.0
3550	0.0
3551	0.0
3552	0.0
3553	0.8058
3554	2.8448
3555	0.0
3556	0.0
3557	0.0
3558	0.0
3559	0.0
3560	0.0
3561	0.0
3562	0.0
3563	0.0
3564	0.0
3565	0.0
3566	0.0
3567	0.0
3568	1.4275
3569	3.0077
3570	1.6767
3571	5.7456
3572	1.4924
3573	1.4397
3574	1.0391
3575	1.1967
3576	1.7736
3577	0.0
3578	2.0069
3579	2.1598
3580	0.0
3581	1.4503
3582	2.6399
3583	2.445
3584	2.1096
3585	1.2912
3586	0.9053
3587	3.0877
3588	1.4999
3589	0.0
3590	0.0
3591	0.0
3592	2.3263
3593	3.7769999999999997
3594	1.6130000000000002
3595	2.56
3596	1.2653
3597	2.89
3598	0.0
3599	2.543
3600	1.2164
3601	0.0
3602	1.2729
3603	1.4816
3604	0.0
3605	1.8623
3606	2.4976
3607	0.0
3608	0.9826
3609	1.3382
3610	0.0
3611	0.0
3612	0.0
3613	1.273
3614	0.0
3615	2.3776
3616	3.5961
3617	5.6386
3618	0.8606
3619	1.3398
3620	2.5251
3621	0.0
3622	1.0023
3623	0.9648
3624	0.0
3625	0.0
3626	0.0
3627	2.0533
3628	2.097
3629	0.0
3630	0.0
3631	0.0
3632	0.0
3633	0.0
3634	0.0
3635	0.0
3636	0.0
3637	0.0
3638	1.3811
3639	0.0
3640	0.0
3641	0.0
3642	2.2491
3643	0.0
3644	2.7444
3645	0.0
3646	0.0
3647	1.5071
3648	1.8757
3649	0.0
3650	0.9616
3651	1.4172
3652	3.0428
3653	1.4419
3654	3.2154
3655	1.5298
3656	0.6623
3657	0.8717
3658	1.1348
3659	1.4245
3660	2.1364
3661	1.7932
3662	2.0655
3663	1.8676
3664	2.6026
3665	2.105
3666	1.5711
3667	1.2331
3668	0.0
3669	0.0
3670	2.1205
3671	1.3217
3672	4.4222
3673	1.2052
3674	2.2021
3675	1.0621
3676	2.1541
3677	1.4615
3678	2.219
3679	0.6987
3680	1.2085
3681	1.0501
3682	1.4658
3683	0.0
3684	1.5661
3685	2.8956
3686	0.8389
3687	2.0841
3688	0.9647
3689	0.0
3690	0.7737
3691	0.0
3692	2.1127
3693	1.7363
3694	1.0627
3695	3.1005
3696	0.0
3697	2.7343
3698	1.5765
3699	1.4806
3700	1.9392
3701	1.8466
3702	2.124
3703	2.2375
3704	1.7099
3705	0.0
3706	0.0
3707	1.7586
3708	0.0
3709	1.636
3710	2.0075
3711	0.0
3712	2.4827
3713	2.299
3714	1.6065
3715	2.9161
3716	0.0
3717	0.0
3718	0.0
3719	2.2818
3720	0.0
3721	0.0
3722	0.0
3723	3.9809
3724	0.0
3725	0.0
3726	0.0
3727	0.0
3728	0.0
3729	0.0
3730	0.0
3731	0.0
3732	0.0
3733	0.0
3734	0.0
3735	0.0
3736	0.0
3737	1.8071
3738	1.1833
3739	0.0
3740	0.0
3741	2.7429
3742	1.0348
3743	4.4424
3744	0.0
3745	1.9983
3746	0.0
3747	1.8592
3748	2.5878
3749	1.7504
3750	2.3662
3751	5.1775
3752	2.1919999999999997
3753	1.9926
3754	3.2243
3755	1.3158
3756	2.9817
3757	1.4169999999999998
3758	1.3961
3759	1.4811
3760	2.4224
3761	1.3681
3762	1.8487
3763	1.797
3764	0.0
3765	0.0
3766	2.2049
3767	1.0722
3768	0.0
3769	2.2443
3770	1.2687
3771	1.8530000000000002
3772	1.6380000000000001
3773	1.016
3774	0.0
3775	1.2825
3776	0.0
3777	2.1991
3778	1.7429
3779	3.0706
3780	2.9724
3781	1.2046
3782	2.9213
3783	1.1592
3784	1.4139
3785	2.8507
3786	1.3879
3787	0.0
3788	0.0
3789	2.7078
3790	0.0
3791	2.0414
3792	4.0355
3793	0.0
3794	3.6168
3795	0.0
3796	0.0
3797	2.6979
3798	1.1313
3799	2.7433
3800	2.4011
3801	2.2182
3802	0.0
3803	1.2993
3804	1.3493
3805	2.0585
3806	1.7225
3807	2.9963
3808	1.9249
3809	1.8589
3810	1.5751
3811	0.0
3812	1.4972
3813	0.0
3814	0.0
3815	0.0
3816	0.0
3817	1.5399
3818	0.0
3819	0.0
3820	1.058
3821	0.0
3822	0.0
3823	0.0
3824	2.5381
3825	0.0
3826	2.668
3827	1.0459
3828	0.0
3829	0.0
3830	0.0
3831	0.0
3832	1.9761
3833	0.0
